name,condition,rating,cost,url
AMD RADEON PRO WX7100  GRAPHICS CARD WX 7100 8GB PCI-E X16 4X Display Ports,Pre-Owned · AMD · 8 GB,,$99.00,https://www.ebay.com/itm/256506677740?itmmeta=01HZ5T0Z190J4NTHYK47JS8QCB&hash=item3bb8fd49ec:g:-8oAAOSw-iljbJS6&itmprp=enc%3AAQAJAAAAwMua0TmopY4Ubq%2FWtqiffpTtmpIhmvg0ro3fHWi6SRYZtjeLFCWiaXMbMGOpT6HGT99lfqfWpy9WRHy80F%2BYqzQDfidvdpsQ%2BMjDLj9fjshdiABph6gwkq6hgQPFYJTMp4DISuE0MwMGBJnhjKxg%2B7B3oOX4CUlzeZ9%2FfAX5DF7aMpXvCG1c6FviBGfpmnhnfIj59wx41VCdG8ngVPWnxPHdua%2B2PSpcoEmAxtE2LIdi%2BoTxDkS7%2Bt4KNYE0U5SmqA%3D%3D%7Ctkp%3ABk9SR97wg7r5Yw
AMD Radeon RX 6900 XT 16GB Graphics Card (GPU),Pre-Owned · Graphics · AMD Radeon RX 6900 XT · 16 GB,,$549.99,https://www.ebay.com/itm/226166353900?itmmeta=01HZ5T0Z19EZX8G9BK06N8K17M&hash=item34a890afec:g:oqIAAOSwmGVmQTN-&itmprp=enc%3AAQAJAAAA4J89yi9e76M9B4%2F%2BXS8GGjLZbNMfNNa4oKx5bfF1RE0rKqQ5GjdySzQz%2BXtWzz2ALiehiAFpenTx5PWTc8%2BKFYEt--CgcNkb6YHEay7q%2B2t2KBlcvnuD%2BTqqqS9YC7RbXrvCpY1nkNa2TXr5O9fydiHoq2ZcsSVr1MEExBfdgAmatGMMegYePuzO7Cz4QIfa3cVoJjCugfzxjrHBj9R9tAGDxJWLNIumizvsc2vmp8i6RFrY%2FvzMnA%2FqEnr%2FerWUW3zT%2FN4AQMxz3ygSrtjz9lz4BW9tUiWL7GrC2nAnbcjj%7Ctkp%3ABk9SR97wg7r5Yw
PNY NVIDIA Quadro T1000 4GB GDDR6 ,Pre-Owned · PNY · 4 GB,,$210.00,https://www.ebay.com/itm/166794183310?epid=2338122755&itmmeta=01HZ5T0Z19XNZCDB5E7ZQF9319&hash=item26d5b5428e:g:YAMAAOSwisxmWPH5&itmprp=enc%3AAQAJAAAA4Df42BbDvuhfPC38bKQfH2eGUMzzNM57VMWOy0wNdqGeXFs81IJ7DvtMzdb6lhh4lb29qSG%2F9y8PK7r5%2FO%2FPD94Db2ryTKrM6Lig8k0vP789PbCEuviiqGTBrZdpBEe3ECs03ir6ebSKPJNudSAlv6ruRsZq3op88vFxyGZdjHhE8oWsExniBwEXvdOTIy2YfGy4wIC9NWGXIteCwlDwQFEIJeMootDwD8%2BCP8jjMhTjRsJqWmyDkgOWv9b50IYloW%2Bkf7LR1VZRZLC70UMEkNvDkFgjwSs9fPIgLQ%2BFX3Mg%7Ctkp%3ABk9SR97wg7r5Yw
"MSI GeForce RTX 4060 VENTUS 2X BLACK 8G OC Gaming Graphics Card - 8GB GDDR6X, PC",Pre-Owned · Graphics,,$317.86,https://www.ebay.com/itm/176393154357?itmmeta=01HZ5T0Z199GPHEZA6H5WH24TS&hash=item2911d9ef35:g:zQQAAOSwDWJmNAi5&itmprp=enc%3AAQAJAAAAwA0s3iUsz7G8ES5JMDEt%2B14kIXMxGjrVpNVcOvmGo4UcC4kutw%2B%2Fcx2H8rBLXz3Q%2Bo78RiQFJNVXL6v3VkWc2ddAi7dOkIjAo0HzMxdWsMZK3HlASv7%2BNbmECfCcxHk8c8l6jlA2dclQpkKh0yPEnRB8sc2ck%2BdznK5kn4Kh1bstYH6jlhqK76VHr7MvoNi%2FiLZUovwhdZO2Y7rPZb6kmimGvSPhn0rZEJW6SPCs%2F7lhCh1ogvP4DjMlbB%2B%2Fx1Mmqg%3D%3D%7Ctkp%3ABk9SR97wg7r5Yw
ASUS TUF GeForce GTX 1650 OC 4G GP,Pre-Owned · ASUS,,$127.15,https://www.ebay.com/itm/116200070520?itmmeta=01HZ5T0Z19HX5JR9NB4GE1YZS8&hash=item1b0e105d78:g:eKsAAOSwt7NmWI29&itmprp=enc%3AAQAJAAAA4NrUqHTxn508OEfJr1uZmt47ZCBPieLjPg0MLMlU3QfzYq7gKgjHKLKnhUu2hxlRwN3EFyeH%2Fs4pjdetL%2B7JfRPOLi4VXpDxxLxlb8UyNofnSQvP70BY9yjKJqofxlgayCd52yqacMHck7fssCVUoOqpJTxdBYuAtC0bqDqEFWefDU5Yw6V0kdIR42CL9JpnP0i3Wgl38QJtdcSw%2BzC02B%2By06euy5NBEjXjZHbgMlQesMkHzGNfI8aJ9sfVvoxwTVEuAERw0BRu5YDi21Tju6JcSoim5YGQP5dwRiZCAl1u%7Ctkp%3ABk9SR97wg7r5Yw
Diamond Multimedia Fire GL 2000 Graphics Video Card+ Add-on Module & CD RARE New,Open Box · Diamond Multimedia,,$178.00,https://www.ebay.com/itm/186418745443?itmmeta=01HZ5T0Z19B58MPPNZ7P36C52A&hash=item2b676c5063:g:S1UAAOSwhXZmLcz0&itmprp=enc%3AAQAJAAAA4AhjDigqZII6pb4%2B9SjFlmzMIsDqcdMNkMliloF5MMSuLJlw65wc9N8OsYXKoIibNZKYg%2FVXVekNs7%2FjibZCYAck1DLkKFI2Z8Ki5%2BklUCQQPZSXw5ld2s1c0fdIu8RaFSNBT%2BumCENS8%2BenK8AWdbDJlcp%2FYJLYdyqMluOdGt4RW42pxitWdzOlbDS5reDT3NTiPvtbgQL6HgYNsFxVFJzF%2BnB%2Fxnr%2FpSq4omXcSckVkBn4IK03VyQnKFXnpyiH5nHP4XGjBWJF2cTsGAKnjY9J3OhSYKtoOt%2BwuRgKiC0j%7Ctkp%3ABk9SR97wg7r5Yw
Sapphire AMD Radeon RX 6400 Graphic Card - 4 GB GDDR6 - Low-profile,(11315-01-20g) (113150120g),,$141.15,https://www.ebay.com/itm/335399425587?epid=16058859725&itmmeta=01HZ5T0Z196M1JQB0E8ND7VM9T&hash=item4e175d1633:g:wboAAOSwSA9mSS9J&itmprp=enc%3AAQAJAAAAwDn7316orfHI9KG83yyjfAL2UFpgWiC67o4WFmL3RKOgxfBRDjEMKmdngcN4MKP1hGu30Qz9cYWktIkTzlx9ZWManHaXsteNxOsyf%2BaRetLbAYSFEo3W3xZzGxLApv35nfEYqYGgdO6EjUl%2F%2B2aO6x%2B%2FR0lyUwcamCsZszwBPZWaEb1MSMdsIxxsB27BasXtJcCwh1Tvm6zUSoJ8jA53%2BL69ChpRGAz9C5AFdhFj9INTpJQTt%2Fkz6lua%2FOJVKbD3Bw%3D%3D%7Ctkp%3ABk9SR97wg7r5Yw
PNY NVIDIA VGA Quadro T1000 8GB GD,Pre-Owned · PNY,,$342.02,https://www.ebay.com/itm/126506663388?itmmeta=01HZ5T0Z19HFKK5839G7V6VXQ7&hash=item1d74627ddc:g:wesAAOSwq9BmWIfJ&itmprp=enc%3AAQAJAAAAwAT4yb6VFalrUJcMrJBl8MOBdpH%2Fox1EBcgpDXbRZf3ZYu0t2c9txGvS8uuGRO5BiEmXJeI1l7S%2BbZFYJjCD16Z2YR2ite0vfkaH2zo%2FjYGfS1b4Nox%2B4yCT%2FKOAjZWhx%2FWp0JU6y%2F16ZaghJc0u%2B1j9%2F45LvmZHCDGocZZepEenZwiZCaOHq4dRTMhs03YQEn7MMfNG8TejFqm57vVsYPqZu%2Bpm96X%2BPBMRs%2FGq7%2BR0An43Jw0Lj%2BAiaHIDMK0ofw%3D%3D%7Ctkp%3ABk9SR97wg7r5Yw
msi p104 8g Graphics Card ,Pre-Owned · MSI · 8 GB,,$80.00,https://www.ebay.com/itm/374555837242?itmmeta=01HZ5T0Z19WW4D45ZHSN2Z7Q6C&hash=item573544833a:g:AdcAAOSwK0JkCx-P&itmprp=enc%3AAQAJAAAA4CZbvg4WmHpf%2BKNsl7bY53dEcO%2B%2FsjwQWOQHfvWmmDB2e3Ts4ZBWw0Pnvd3LsD8QNEnofzXbfy0w9gIbIRU--T%2FWfVaPIXOputTl46ow63andPbyg0j%2B2ZtM4wHVn05uM0xo9msDQq3fnqAwvuFgco53BgySmKHx5lQrBhpINq28jjfc5VCzaUwiRjnjifiQpRdLA5I6aj0ggGC0eNs%2FT43TKpaLqZ7D5OdcFf8A35MqdsAlx7pNnmTUua%2BUc%2BlrrGRXX7%2BoSP%2B45DsL7OEeXro023EPOht5cih6jJPAWUHy%7Ctkp%3ABk9SR97wg7r5Yw
VisionTek 400204 ATI Radeon X1950 XTX PCIe 512MB GDDR3 VGA Video Graphics Card,Excellent - Refurbished · VisionTek · ATI Radeon X1950 XTX · 512 MB,,$142.45,https://www.ebay.com/itm/334984964269?itmmeta=01HZ5T0Z19PYGZD72MP5J3EGYQ&hash=item4dfea8e8ad:g:GPMAAOSwckFfmYT3&itmprp=enc%3AAQAJAAAA4HAp8AiYc2RD01Q1M1lP7T6yyxwEZMrIYeGcblbUz886ISmRc5mvMrq2MzkHTZnSzmmPoAV8az%2BsX1Bwj4uj18n6A7Mx3ShyFtJy5qLAEvSL7woi%2FS0yk5DkafYe2%2FiPds9JrBusBVf6I4g4dKjzos7bPMBwDi%2FfKsXLU2G1HqkrqoiQcfrM5ur8BkBGz%2FLtC8A3BKT8UPzXi96E72g4iR9H9JyQhKN4NV517Md%2B4lwA8Wuhv0Mshokz9mlQvPlLc6GLBX51UX%2FWcV9N3CRpcwOHJqy7ZGGr32krrvkxCfpH%7Ctkp%3ABFBM3vCDuvlj
EVGA NVIDIA GeForce GTX Titan Graphics Card 06G-P4-3791-KR 6GB GDDR5 PCIe 3.0x16,Very Good - Refurbished,,$252.20,https://www.ebay.com/itm/135013952643?epid=4066596885&itmmeta=01HZ5T0Z19GAQW5P2RSCKCD9H2&hash=item1f6f756c83:g:BHAAAOSwAO1mOfb3&itmprp=enc%3AAQAJAAAA4HKuIdWT2IpPfE49yjZkEIMYnkpuR4ZPY2ukBnizvO4gaaYwuz%2BO4Lm30GT%2BdVzYDamXCaRsavsP%2BTHuM93yvguKbmKzZoxf6wOfK85R776ZyAcFnHnktewnA92%2BV41LjfuLpXF3XLv4MXWdcVPlF6pqbmUHeeMICMQKpCvl%2BXavFj9%2FhoZHtitqeP6DCnMzDSPWREp4ZchjB8ETySRkWlxe5QkpSTTwgKAOrqPV6sScOkmVlgODM8z7WeOB9cj8sNAwYdQdu%2FE78urNW6psMMHzWCzX%2F4xWj1tZQ9yseQ8r%7Ctkp%3ABFBM3vCDuvlj
USED - NVIDIA 1660 SUPER GEFORCE GTX GRAPHICS CARD ,Pre-Owned · Geforce · NVIDIA GeForce GTX 1660,,$225.00,https://www.ebay.com/itm/266627264376?itmmeta=01HZ5T13AHMA4QX5A68F1CW794&hash=item3e14392f78:g:4UoAAOSwfpllrGPA&itmprp=enc%3AAQAJAAAA4DJPK0%2B5vYKHWQAY8XgyqrbyGH6oRFKXYefct7uRN01XVOSP8YjM3%2BERhaTTz3gFySaazpyAb%2B%2BJOara9IMZZf4n5qu2h7GRHZn8Ce5IIbvA%2BIN4Is7kpWowjwoyG8J04veeqsfem1r9w%2BAfiavZ2jPS7%2B%2BGOMyJk56V%2FXkMxBcyxYVVHwqCToGjiMBNSczizDEilTTMLolnvYTdKxe5OVypuzpwMYASskiZxTj3d9WMzDYZG78ScmoU5ftKZGpINHT11SUUE4Rpqc1v8lSnvKsUs7Wf8igT5S9B8TpQQFv6%7Ctkp%3ABFBMrLWEuvlj
PCI-E EXP GDC External Laptop Video Card Dock Graphics Card Laptop Docking Stati,Brand New,,$56.33 to $104.19,https://www.ebay.com/itm/165709838415?itmmeta=01HZ5T13AHH0X6JN5KZHZ8VC1C&hash=item269513784f:g:stgAAOSwRz9jPU5a&itmprp=enc%3AAQAJAAAA4MH%2Bu5wZ1i9QSn6x3BxwxoSOiz4LYgiPjxuIl1EUUKH2YK5KSq5trmi2udI4qkFe3i%2FdcS0Fr2J7YMwCBJ04nKtN80yBUawqMLcqpCGQ7nHWVwtUCGgx6nR%2BgZ11Krf5heZdVCmfxT0D1mVNVmhvzC4JYCEMjLVLvsQeP6T8cap2t5pUkqqRrg2IjgbhrgC9qX6m2wFedLXyu286FgbDs47jTLFce3ye%2FmZsiJoCOHUe%2FWoY2er4nrYnrEN1%2F%2B2ykyQbTnTgdDRgTIA%2F5NAC%2F2wQ3MVxgNuBNfbYJK85hXk3%7Ctkp%3ABFBMrLWEuvlj
NVIDIA QUADRO FX580 512 MB GDDR3 128-BIT 1X DVI-1  2X DISPLAY PORTS GRAPHIC CARD,Open Box · NVIDIA Quadro FX 580 · 512 MB,,$150.00,https://www.ebay.com/itm/276187412930?itmmeta=01HZ5T13AHFJRQ24YFSE4Z8S11&hash=item404e0d79c2:g:V~oAAOSwXmtlYBnc&itmprp=enc%3AAQAJAAAA4ELGN%2B5v10VHKG9NN8J0ujJRqVhzoCxyVDB%2BlVsEMinN%2BallYVMfqiDL2tjN8jSabd6whY%2BMODcM3m86lWWzhm2H8y%2BzAsgciBLOVV4rwraYfeQfBGLh5wOzKZtWkLMBmO0ONm8zqQiZkt0g7y%2FdJ7%2F99VG2TpXN74LzNaudpP1MXbIfyRbWvYO7CQeExu70E1bqMSgjegj1kf4hktGmbtAFZ3PpWHPDuyk0GipB3q7aUkVG4yecSpM7OPjfDCRUVoI%2BvAxLuW8znhWRml2eOF6XFxEfGrr7YiFDZFZwQ5dc%7Ctkp%3ABFBMrLWEuvlj
Zotac Amp Box Thunderbolt 3/4 External Graphics Dock with ASrock AMD 5600 XT 6GB,Pre-Owned · ASRock · 6 GB,,$249.99,https://www.ebay.com/itm/405001847238?itmmeta=01HZ5T13AHHRVDVYYPD59GGCP2&hash=item5e4bfdc1c6:g:xLsAAOSw1VxmVRyc&itmprp=enc%3AAQAJAAAA4KFXmG7g0MfPOPLBNAD%2BTJo7a1smqxkg3Wtz9gAvpQjr5PK1MHvEAXiDTakQ%2BF2G4bBsg9%2FzYTwtiDWmz%2Fg1xS87eDrWPb1fEvvAjHP0%2BPl6hQHho9lO4MhO46MyjxIxMkrYJaxsQ5BxeCdpn4HaGvo6Cojkt02%2Bae6TPtDr6A1L5e%2Fe7MekeuUaPthMRd46G3LIxpLHbrbp%2BQl2qy8mUlLtdj3rlTog6Ij1zR1dhj5G%2Bm47JI1OJKYWymWQ4T8tya%2Fd4joR%2BXAnud3FV8MMqdBXwlzOCZRKvmdBtKu8xrqf%7Ctkp%3ABFBMrLWEuvlj
BFG NVIDIA GeForce GTX 285 1GB GDDR3 PCIe Video Graphics Card BFGEGTX2851024OCBE,Pre-Owned · BFG Tech · NVIDIA GeForce GTX 285 · 1 GB,5.0 out of 5 stars.,$54.99,https://www.ebay.com/itm/186434911107?epid=73886997&itmmeta=01HZ5T13AH0ECEKJ956JW3HZWM&hash=item2b6862fb83:g:2DEAAOSwgC1mIFkj&itmprp=enc%3AAQAJAAAAwLRa22VvSf%2F1U9qLUEdXGDtF7KUW%2BHsYuhVds5F7Vp1KBKb2KO4ro3bRLUHB9uycW1k49c75u9tkaebyXJhI4l7kWdb9xx0o41SynUENjq6D1orSsnxYfMsKHesbzok2xZJ930k200Fs5aIH59Z6LOjqEi6QwaoThiPfUC1WCpiv0D3XLV%2F4tbfgt6VfByjFQQs0OzaK5Ry2tEwMSF1DdMvaq2%2FgX4Ri%2FykzDIrorNniBS7o3EmGGpzjzQgzDTgTPw%3D%3D%7Ctkp%3ABk9SR6y1hLr5Yw
AMD FirePro W5100 4GB GDDR5 PCI-e x16 Graphics Card 769770-001 769574-002,Pre-Owned · HP · AMD FirePro W5100 · 4 GB,,$24.00,https://www.ebay.com/itm/156204760376?epid=26017334105&itmmeta=01HZ5T13AH6HTK4D73BEP4BAGY&hash=item245e877d38:g:lp8AAOSwYv5mQSzE&itmprp=enc%3AAQAJAAAA4Jv%2FkEjKwLYzARXUh5KLZDLas9pAXyshsRh0XCt3NvzMqhiUpRKBuxzq0GlIMKidNF5M2nr%2FEh%2FjYWk2QgNTcduGYjL1P8Hj6Zhvqw7uWt1nnlTGbomwgcCxfcvh8Zba1z%2Bic94ZiKRP01cKkYrUQTuErgwBfYnFatMbldjpqP64IvEd8Q6JyB4XXkoZ5CsJZaCtY64mGavyNKkSVE0Do7lfUL3B3QOBbi90RafimyCNQgdhhgaYd3CnFNkf%2FgKYo9obsZs542FpfcEVkchXGDLBZMFeUM1sVcSIpcnfoBNr%7Ctkp%3ABFBMrLWEuvlj
NVIDIA Quadro P1000 4GB GDDR5 Graphics Card ✅4x mini-Display Port ✅Dell G7T21 ✅,Pre-Owned · Dell · 4 GB,,$99.95,https://www.ebay.com/itm/355749499442?itmmeta=01HZ5T13AHGBW9AMNWZP8V96J8&hash=item52d4529232:g:JXMAAOSwNmJmPRRO&itmprp=enc%3AAQAJAAAAwONiwzHelq4r1VZ%2BllusUZt5hKt0EQdccZiR8O6jCGoAmBDxFOuhIb%2FKg4J9M4a%2FKQWWeMFiFt2E0hczx3Xf9oydwp0bWNDhkKbUP2tWwjV3DT9IaMHkW4LDnQwi8zjzh91Q63vNxr79OU8%2BsHj%2FS%2BK7sJpxLrIDtOpCIMgNS%2F0dSwd8pu1zODFZXFZpcPFInQfgABtTQk%2FeRJrh7yYTwvJUryafhM%2FDeviaTRiS3cTc4naGIJW%2Fz7BdahuE2BMW0Q%3D%3D%7Ctkp%3ABk9SR6y1hLr5Yw
PNY NVIDIA® Quadro K5000 Card,Pre-Owned · PNY · NVIDIA Quadro K5000 · 0 MB,,$39.33,https://www.ebay.com/itm/225941684141?itmmeta=01HZ5T13AHEYXE2BD0NW39NPSY&hash=item349b2c7fad:g:4r8AAOSwzmVllFO0&itmprp=enc%3AAQAJAAAAwOnHiOPI0I336DdsRO2Z37qbkvda3JYKXvkHG6qfK9%2Fs2PJrjTXifONuYG0pz9U%2BwaWxmD6xYwwQ9EdNBf5dnLU16RFScGx3oaQYy8uTjB4gtb%2BMRfjN1y74wG4NfnHs2u45OkzJXlqPkQhfpizA1%2FmVGrfEWmMM1COC1D55LBH%2FCtInPcQknZKJ7v5L6liSrSVSAM8g6Nx9B1tFAfiVSr8B%2Fqc1U1kZlBBW88iQkV6xhhgQG%2BpB6w9P8O0DoMsv5w%3D%3D%7Ctkp%3ABk9SR6y1hLr5Yw
Moore Threads MTT S70 Graphics Card,Pre-Owned · Graphics,,$381.44,https://www.ebay.com/itm/176386955837?itmmeta=01HZ5T13AH9W82HMPT71AGE6BJ&hash=item29117b5a3d:g:ZUYAAOSwfLdlBcyO&itmprp=enc%3AAQAJAAAA4N8T1NNj%2F%2BqE7tm%2BsNQqbL%2BEScTTP1oLkqc7i5B5idfdYh0NVyhu2qQyrtOJVgbEvpvjCXT6awYNhKvmo6Wvyk0Fk8SV%2F83SEs2a3ZVLU5VbjwqbqbSfhYbKLTX8lTl0ZtTXHJxzNmY7qdtenPeLmxL%2FYV%2BIvhX1LzF3VdLcs4xbgRq9gAKuIkm%2FOW5%2BzCs2JU8mgGGlUwjGMSh23a10ej93PyZwNHor9AyFf5IIb22e%2Fo%2FqjxydyK4eIr2pHXXOrIyMxd4eWoLfl4XoszYJtxBr6%2BZS9zJ0D9KjXEqnyKGd%7Ctkp%3ABk9SR661hLr5Yw
"ASUS NVIDIA RTX GeForce 3050 Graphics Card (For Parts, Not Working)",Parts Only · ASUS · 8 GB,,$124.99,https://www.ebay.com/itm/375442485611?itmmeta=01HZ5T13AHX3FBAHTNP1PWEDGH&hash=item576a1db16b:g:QiYAAOSw69xmRj~u&itmprp=enc%3AAQAJAAAAwPB1%2FbifrUVuxKeBNYttxrUjTvfUzFDjB6YmDeOHn4SYioFle5aDmTGdmrHj5WOyJwA%2FTv3%2BdvLtkvxImg8vJX%2BwThpxa5xQ12LKf3M71e9VoLM354dGaEjZBpqDMKWRvrzI4W4QQG5rf%2F1S9URmharIzhYXB9Nivvi6WvV3a2VZUWmCNUoD4cSHAKbRnBcbmU8u3lnwDVx6w04VOFtOPfIIqipr8os%2FolpFpUO7P%2FCS6qRDfwtgkAZuTGnrBJ1A2Q%3D%3D%7Ctkp%3ABk9SR661hLr5Yw
Nvidia GeForce GTX Titan X 12GB GDDR5 Graphics Card ***No bracket,Pre-Owned · PNY · NVIDIA GeForce GTX TITAN X · 12 GB,,$139.00,https://www.ebay.com/itm/285495747748?itmmeta=01HZ5T13AHD6G4PGRS5C0E8N8A&hash=item4278df64a4:g:6MQAAOSwcJJlFxr5&itmprp=enc%3AAQAJAAAAwBaysqyxgfmUGX45vZBUf6X6mDoWoObkF%2BRhCKd29HPLnYcBG95RnYBLUp0Lw8xe48pT3G0wQxjvsGewkfzngPSIBZFUSQstHXBooX%2FVvtiDgxC%2BLl9wk9dk9j4NVCvSEySY8UNGEzIDANOEjw8XBmC%2BUT%2FdmzhpjtmBdLYyNdrigeFSPz4JAoZxvQVpZYFBOuHemir09p7dkemIMVh8u9dooiUj6Te0owG3py2DKenbFnOMCo%2FiuYdN5%2FbxUmx3gw%3D%3D%7Ctkp%3ABk9SR661hLr5Yw
VEINEDA Graphics Card RX580 8GB DDR5 GPU Rx580 Video Card GDDR5 265 Bit,Brand New · Graphics · AMD Radeon RX 580 · 8 GB,,$94.99,https://www.ebay.com/itm/145687355204?itmmeta=01HZ5T13AHWMRYE6100DK7NNK1&hash=item21eba49f44:g:3WcAAOSwmRNmAbC8&itmprp=enc%3AAQAJAAAAwIb5m%2Bv%2FjG93Bs46G%2BDduzr4%2F4zZfpVJD9fYB9cEPd%2BBkyIqkBbbGOusFE6gZSsWKOcD%2FO0iGm24NziUSbae6UcGGi7XokORr%2BwTjGXai2JQM3ddIr4hFuPtlWehHd2fSp1rey7LFxbMWpQTzS4H%2BorgL19ec8Ebrpd0ncFfeXX1M5eYrMs2bU1fvLDrCUblMp7XOFMbSMGS3MQWlqxPPMMsBKwqO3fAP57RTG2a38wyj5kVJWqsRsE%2Fzo0YMCZG1Q%3D%3D%7Ctkp%3ABk9SR661hLr5Yw
MSI GeForce RTX 3080 Ventus 3X 10G OC 10GB GDDR6X Graphics Card...,Pre-Owned · MSI · NVIDIA GeForce RTX 3080 · 10 GB,5.0 out of 5 stars.,$400.00,https://www.ebay.com/itm/235582784332?epid=23040959947&itmmeta=01HZ5T13AH986ZQ6HJSS4X61W7&hash=item36d9d4034c:g:7S8AAOSwsV9mVKAq&itmprp=enc%3AAQAJAAAAwDkJ3hi7GORyYOyc%2FiDDErH8sSD9b0hsffOo3i123Hduu5qOoHPkwVuCY0484KM2dWDAlfOZltpSRzKxf114MOZ8b5mBGwUg4%2FXsazVrnR2yCRbqJbw1vlJlECPcNBH%2F4OGGG%2BD7vi39mWKh63CsQd1Btg4iRwueerh7P1Qess5TUUQu%2Fv%2FqaZS75jych1uouIFZ0cxY8%2BQ5LFsvQzh2bBMDw%2F0FrfSSt3KtP6W5tgALM5cXUlOyWKMmwp2Bz1%2BBLA%3D%3D%7Ctkp%3ABk9SR661hLr5Yw
RX550 DDR5 4G Graphics Card Independent Graphics Card HD Display Interface,Brand New,,$77.75,https://www.ebay.com/itm/395425932989?itmmeta=01HZ5T13AHX2J9W0EJGRB0XZ8Q&hash=item5c1138e6bd:g:vs0AAOSw18JlM0kR&itmprp=enc%3AAQAJAAAA4L39D7yhnnu%2FBxqn2y2SGEiOL8Dg7rehF4DZ0VhAhapLSQlJ0mKTRw%2BdCta%2ByeA7zaIx4GSa6EHXFVKO54KZkUV8r0B6GMHmG%2B8NKMBYNS8SLSi2y4jbs2LZXKIUUbvZ5CyoYsUn5Cr3OxQCwOOLhZs4yeHIrmuZNw5HxDNrG3Zl7zXopHsIuLH%2FeY2M2kCxcoDKQ0QVOCTlGDeoN%2FJPdrrwuVIAn3Rw2l%2BaA4O9EbUxqeujLCXj1u76i%2BffmFjNT57GF2oq%2BvixTjAeYNo%2FtUrpfMnUQADb7Z%2F9XjURX9ub%7Ctkp%3ABFBMrrWEuvlj
SAPPHIRE 299-1E204-300SA PCI GRAPHICS CARD B2-1(6),Pre-Owned · SAPPHIRE · 1 GB,,$132.27,https://www.ebay.com/itm/166507157282?itmmeta=01HZ5T13AHS3Y1HG9ZHT16XXGG&hash=item26c4999722:g:NCwAAOSwl8hlgGVI&itmprp=enc%3AAQAJAAAA4CaCHs%2BWXcPIqF9Zo0cc0k7197ubotfkRTMSNgCxCHGrQM46h6jKAcxuPDn3q7SXRu%2F83I7y1JogDLSAAOloXM7vuhgEXe2%2BlwDuKohy1dyK37FyejbQnsoa6P1xDm6wmb3z27Hbv6%2BtfwsPidXr%2BgTOpOa%2Fw4iNOjecPMcMKIkZz1Ed8aMAFMrXwuXotSUPBK28%2FUIThDO2kGYiWxzzGaYybF8oIf3JNwaV69UuIeaAgRevyBn1lFTOdvURu3DXpoa6LihrKDp6CX2IjDk5Rw%2FwqqF6ntFSMAM7g%2ByGjJz1%7Ctkp%3ABFBMrrWEuvlj
ATI Radeon HD 5870 1GB GDDR5 Graphics Card,Pre-Owned · Graphics · ATI Radeon HD 5870 · 1 GB,,$160.00,https://www.ebay.com/itm/186417895325?itmmeta=01HZ5T13AJ95ZD3BS3CWJMBPCG&hash=item2b675f579d:g:WS8AAOSwN8hmLRMp&itmprp=enc%3AAQAJAAAA4CTUFIUOlDH%2B5KEw3AQJXqnBbxWJznEYwfshEJAJ3esQEgwImVCZ8jkqAeGumQsmv9GD9b0PzniV1N2wZPRCXNaHSk8G9%2BOnoLX67YYmTa7oA%2FOBfi98EvfuYYkx%2BPf2Iz93bDIrvtx6RjpNDwxTB%2FlNK7gzKjazdMy76CnawDwyXsjYbdAzKnMnEIhYhXHJn%2FnQ07vLpN0oubN8o500Ira5FNYAd3Yn3Z3Up4zadh0JNEE7K2Nax7337XcpKj36rkxIf%2FOkawn8I%2Fts2Sd1HnHKcav0nWo3dRoH8l4fgcJy%7Ctkp%3ABFBMrrWEuvlj
Dell NVIDIA TESLA M10 Graphics Card / Graphics Card 4x GM107 GPU 32GB GDDR5 0H56H0,Excellent - Refurbished,,$505.25,https://www.ebay.com/itm/133817571607?itmmeta=01HZ5T13AJBR82E3MNS2JX50SV&hash=item1f28261917:g:Nu8AAOSwdJZjvESn&itmprp=enc%3AAQAJAAAA4LUxQBZVard8g6sqVQoBYlZpdebS%2FV8CgyXU9Tx2XuG9tO7P6Wju%2BbTxfTonxC4F4ls5bhzdhwp6JYVlcE5euq9%2FMaBGvSqYssvS3nVJ13XRa5YyzqP5PfCubuKQZYCL6EiHnclAKHIKGuizON6WSwaJcLp060GdwfjY7DQrvGbl%2BIDYOi%2Fx1AfgOafiibr3JHAoxpb7pM9XGeYZt8NLVDbQSRTTCX0PMhBsrfCYmj2LV3hkLKVibvrFJz%2BDP4vf%2FHLKUl5HA1V4dZZXjDNU%2B0jYB1gGvCvmrFN%2BniSlxbXv%7Ctkp%3ABFBMrrWEuvlj
Apple 630-7534 ATI Radeon X1900 XT,Pre-Owned · ATI · ATI Radeon X1900 XT,,$50.85,https://www.ebay.com/itm/135081625736?itmmeta=01HZ5T13AJRW0PEQB9WJH94QET&hash=item1f737e0888:g:QYAAAOSwwclmWEDA&itmprp=enc%3AAQAJAAAAwKOfi4bdqkgoJCcRlnMuECZ6twDXONSYkdt1GtZLYCDXSi3cc%2BYBb%2FwlT1NADwpBGP75UDvYlQYt3tNvn2hYc78eOfry0jK%2FhpD5VZZJEBYKq5IpRdywYo3sI14SDgZ%2FxojiiHk4la06MbVmJFlUulzUThnKi0orDijZh2PqKZvkxW2WViKd7RhDRAaQtkwFm5fnb1MWLzvWQH1RoJRaQdnq%2FY2ptYZeDiLsJe1ugLhp8LJKkzlAUlGNTs1t8grBXA%3D%3D%7Ctkp%3ABk9SR661hLr5Yw
